Time (since start of data) [hrs],Production [kW],Dispatch [kW],Storage [kW],Curtailment [kW],Is Running (N = 0 / Y = 1),Fuel Consumption [L],Fuel Cost (actual),Carbon Dioxide (CO2) Emissions [kg],Carbon Monoxide (CO) Emissions [kg],Nitrogen Oxides (NOx) Emissions [kg],Sulfur Oxides (SOx) Emissions [kg],Methane (CH4) Emissions [kg],Particulate Matter (PM) Emissions [kg],Capital Cost (actual),Operation and Maintenance Cost (actual),
1024,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1025,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1026,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1027,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1028,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1030,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1031,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1032,60,46.5144,13.4856,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1033,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1034,81.5397,81.5397,0,0,1,24.3736,41.4351,65.8088,0.43385,0.0341231,0.102369,0.0170615,0.00243736,0,5.57364,
1035,124.321,124.321,0,0,1,35.2827,59.9805,95.2632,0.628031,0.0493957,0.148187,0.0246979,0.00352827,0,8.49797,
1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1041,69.1569,69.1569,0,0,1,21.2161,36.0673,57.2834,0.377646,0.0297025,0.0891074,0.0148512,0.00212161,0,4.72721,
1042,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1043,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1044,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1045,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1046,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1047,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1048,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1049,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1050,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1051,82.5574,82.5574,0,0,1,24.6331,41.8763,66.5094,0.438469,0.0344864,0.103459,0.0172432,0.00246331,0,5.6432,
1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1054,133.318,133.318,0,0,1,37.5768,63.8806,101.457,0.668867,0.0526075,0.157823,0.0263038,0.00375768,0,9.11295,
1055,130.392,130.392,0,0,1,36.8308,62.6123,99.4431,0.655588,0.0515631,0.154689,0.0257815,0.00368308,0,8.91296,
1056,104.701,104.701,0,0,1,30.2796,51.4754,81.755,0.538977,0.0423915,0.127174,0.0211957,0.00302796,0,7.15683,
1057,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1058,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1059,70.0889,70.0889,0,0,1,21.4537,36.4713,57.925,0.381876,0.0300352,0.0901056,0.0150176,0.00214537,0,4.79092,
1060,84.0692,84.0692,0,0,1,25.0186,42.5316,67.5502,0.445331,0.035026,0.105078,0.017513,0.00250186,0,5.74654,
1061,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1062,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1064,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1065,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1066,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1067,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1068,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1069,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1070,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1071,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1072,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1073,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1079,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1080,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1081,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1082,81.3904,81.3904,0,0,1,24.3355,41.3704,65.7059,0.433172,0.0340697,0.102209,0.0170349,0.00243355,0,5.56343,
1083,93.8595,93.8595,0,0,1,27.5151,46.7756,74.2907,0.489768,0.0385211,0.115563,0.0192606,0.00275151,0,6.41576,
1084,78.4564,78.4564,0,0,1,23.5874,40.0985,63.6859,0.419855,0.0330223,0.0990669,0.0165112,0.00235874,0,5.36288,
1085,86.0038,86.0038,0,0,1,25.5119,43.3703,68.8822,0.454112,0.0357167,0.10715,0.0178583,0.00255119,0,5.87878,
1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1087,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1088,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1089,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1090,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1091,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1092,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1093,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1094,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1100,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1101,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1102,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1103,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1104,126.044,126.044,0,0,1,35.7219,60.7273,96.4492,0.63585,0.0500107,0.150032,0.0250054,0.00357219,0,8.61572,
1105,122.03,122.03,0,0,1,34.6985,58.9874,93.6859,0.617633,0.0485779,0.145734,0.0242889,0.00346985,0,8.34137,
1106,123.563,123.563,0,0,1,35.0893,59.6519,94.7412,0.62459,0.0491251,0.147375,0.0245625,0.00350893,0,8.44614,
1107,117.786,117.786,0,0,1,33.6162,57.1475,90.7636,0.598368,0.0470626,0.141188,0.0235313,0.00336162,0,8.05124,
1108,116.264,116.264,0,0,1,33.228,56.4875,89.7155,0.591458,0.0465192,0.139557,0.0232596,0.0033228,0,7.94718,
1109,122.801,122.801,0,0,1,34.8951,59.3217,94.2168,0.621133,0.0488531,0.146559,0.0244266,0.00348951,0,8.39408,
1110,91.4343,91.4343,0,0,1,26.8967,45.7243,72.621,0.478761,0.0376553,0.112966,0.0188277,0.00268967,0,6.24998,
1111,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1113,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1114,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1115,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1116,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1117,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1118,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1119,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1120,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1121,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1122,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1127,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1128,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1129,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1130,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1131,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1132,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1133,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1134,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1135,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1136,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1137,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1138,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1139,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1144,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1145,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1146,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1147,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1148,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1149,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1150,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1151,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1152,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1153,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1154,60,59.4295,0,0.570531,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1155,70.4364,70.4364,0,0,1,21.5423,36.6219,58.1642,0.383453,0.0301592,0.0904777,0.0150796,0.00215423,0,4.81467,
1156,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1158,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1159,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1160,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1161,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1162,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1163,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1164,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1165,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1166,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1167,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1168,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1169,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1170,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1171,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1174,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1175,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1176,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1177,98.9742,98.9742,0,0,1,28.8193,48.9928,77.8121,0.512984,0.040347,0.121041,0.0201735,0.00288193,0,6.76537,
1178,130.365,130.365,0,0,1,36.8239,62.6006,99.4244,0.655465,0.0515534,0.15466,0.0257767,0.00368239,0,8.91111,
1179,127.536,127.536,0,0,1,36.1023,61.3739,97.4761,0.64262,0.0505432,0.15163,0.0252716,0.00361023,0,8.71768,
1180,124.296,124.296,0,0,1,35.2761,59.9694,95.2455,0.627915,0.0493865,0.14816,0.0246933,0.00352761,0,8.49621,
1181,104.707,104.707,0,0,1,30.2811,51.4779,81.759,0.539004,0.0423935,0.127181,0.0211968,0.00302811,0,7.15723,
1182,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1183,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1185,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1186,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1187,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1188,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1189,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1190,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1191,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1192,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1193,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1197,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1198,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1199,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1200,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1202,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1203,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1204,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1205,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1206,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1207,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1211,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1212,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1213,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1214,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1216,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1217,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1218,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1219,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1220,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1221,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1223,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1224,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1225,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1226,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1228,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1229,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1230,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1231,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1232,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1233,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1234,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1235,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1236,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1237,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1238,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1239,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1240,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1241,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1242,111.84,111.84,0,0,1,32.1001,54.5702,86.6703,0.571382,0.0449401,0.13482,0.0224701,0.00321001,0,7.64484,
1243,80.7388,80.7388,0,0,1,24.1694,41.0879,65.2573,0.430215,0.0338371,0.101511,0.0169186,0.00241694,0,5.51889,
1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1248,77.8761,77.8761,0,0,1,23.4394,39.847,63.2864,0.417221,0.0328151,0.0984454,0.0164076,0.00234394,0,5.32321,
1249,92.9042,92.9042,0,0,1,27.2715,46.3615,73.633,0.485432,0.0381801,0.11454,0.01909,0.00272715,0,6.35046,
1250,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1251,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1252,117.769,117.769,0,0,1,33.6119,57.1402,90.7521,0.598291,0.0470566,0.14117,0.0235283,0.00336119,0,8.05009,
1253,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1255,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
1256,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
1257,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
